user_id,num_transactions,total_loyalty_points,total_net_value,days_since_last,pca1,pca2,cluster
USER_02205,1,270,2012.51,100,-0.6710919905351523,-0.8934968662735774,2
USER_02206,1,257,5352.98,14,-0.3645557933075637,0.46218313580015424,0
USER_02212,3,1395,2765.7433333333333,133,3.3865551529289495,-1.0257527890069125,1
USER_02213,1,5,2580.75,245,-1.587256242721279,-0.8667804884397696,2
USER_02216,1,978,8549.46,22,0.7127091804389292,1.5152044123322148,0
USER_02217,1,207,7767.46,270,-1.3435264401550209,0.965075118380943,0
USER_02218,1,179,3442.05,195,-1.140840118061422,-0.5009137461967106,2
USER_02224,2,837,3183.06,201,1.0662872554337761,-0.7978112001663228,1
USER_02225,1,9,5034.46,76,-0.962695171420615,0.2876753609652657,0
USER_02234,1,121,5517.82,143,-1.0308817135767965,0.3466148107026787,0
USER_02236,2,869,3523.52,229,1.016194510492398,-0.7203141766087919,1
USER_02238,1,949,7022.99,314,-0.38496113039863716,0.5172507922626048,0
USER_02239,1,527,3432.72,123,-0.3577149564489651,-0.44589469567179246,2
USER_02244,1,244,565.77,58,-0.567846203652456,-1.3557286789453806,2
USER_02246,1,63,-28.86,124,-1.080666479906076,-1.6472065343724263,2
USER_02247,2,934,3684.5,103,1.5663689401239442,-0.47961300264467466,1
USER_02248,1,399,5678.57,85,-0.40263557297236174,0.4528938313630174,0
USER_02249,3,1522,4835.296666666666,45,3.904674070823056,-0.1528902393249983,1
USER_02252,2,1158,5212.5650000000005,202,1.558382303428685,-0.10305053688115721,1
USER_02254,1,756,7615.02,216,-0.322190289133225,0.9109971158252488,0
USER_02256,1,254,5104.59,217,-1.097320871143579,0.06353894734520192,0
USER_02257,2,220,4320.865,211,0.10521909766688174,-0.30618107095001484,2
USER_02259,1,342,3308.57,348,-1.443337985583992,-0.8058423582859774,2
USER_02262,1,500,2793.06,288,-0.9927801260204855,-0.9266323996032028,2
USER_02263,1,506,7490.36,303,-1.0118088886440655,0.7698246676734519,0
USER_02264,1,62,6084.52,137,-1.0953768860949116,0.5718626247758408,0
USER_02268,2,1306,3025.29,87,2.181662240455868,-0.751079973509448,1
USER_02272,2,381,8692.985,18,1.06320029300967,1.5642638324966869,0
USER_02273,1,160,6881.88,236,-1.2975682244779216,0.6992598575608175,0
USER_02274,1,493,8641.46,273,-0.9177345625834269,1.2387805743240632,0
USER_02275,1,1,187.23,249,-1.62067429172553,-1.7487491646159508,2
USER_02280,1,443,4534.04,312,-1.155271144211852,-0.31720357621735396,2
USER_02283,2,949,2468.88,15,1.8974840233770693,-0.7933806914899066,1
USER_02285,1,627,6299.67,133,-0.22691553750231636,0.5741614667395608,0
USER_02289,1,875,5850.07,165,0.03044843211577937,0.32471335410780505,0
USER_02294,1,145,385.14,350,-1.7638520693269608,-1.850621456008054,2
USER_02297,1,223,4764.6,278,-1.3643977517576071,-0.1490212671864979,2
USER_02298,1,246,4133.47,192,-1.0251783038952804,-0.2529595715084332,2
USER_02299,1,789,-30.57,20,0.3877386753392194,-1.5960593835557626,2
USER_02302,1,841,7935.32,4,0.5669864517712899,1.337652786373724,0
USER_02303,1,745,1562.64,321,-0.747785218203806,-1.4630880401740107,2
USER_02305,1,960,1766.76,332,-0.4614798199175437,-1.4364538351244212,2
USER_02306,1,7,8451.2,199,-1.3875017978153081,1.3524454098718455,0
USER_02307,1,973,8237.47,214,0.015965467488693007,1.1102592328004377,0
USER_02312,1,723,5882.73,52,0.20577492342521558,0.5304011810033529,0
USER_02313,1,697,5359.12,85,0.04550422566422215,0.29237062510886325,0
USER_02314,1,179,2220.29,145,-0.9684700279195694,-0.8724165524883452,2
USER_02315,1,826,2276.95,53,0.33802106980633706,-0.806565654394464,2
USER_02316,1,203,4304.35,336,-1.6047821648914604,-0.40267318382411277,2
USER_02322,2,1971,3297.52,80,3.2121442884710065,-0.7379375484213406,1
USER_02323,1,701,5482.2,12,0.31360505371504466,0.44766022170254943,0
USER_02325,1,459,8594.18,210,-0.7437375468470875,1.3220601688794058,0
USER_02327,1,915,8537.86,99,0.34182301782552355,1.4032873159302635,0
USER_02330,2,1043,4671.205,248,1.2171048963304802,-0.3543083334421979,1
USER_02331,1,516,8191.36,113,-0.31255616588425006,1.3134548833827937,0
USER_02339,1,278,7448.79,106,-0.6508440391175088,1.0869353313464332,0
USER_02340,1,809,-14.15,307,-0.6096377921997488,-2.0285936251925993,2
USER_02341,1,101,4522.58,142,-1.062923471382621,-0.01339129071068031,2
USER_02348,1,464,3804.33,223,-0.8088667069160156,-0.45239502560972716,2
USER_02349,3,1834,4842.7,143,4.024824141173273,-0.3445187818694305,1
USER_02350,1,905,5286.4,16,0.6061873691855711,0.34008026823376036,0
USER_02353,1,450,4775.3,352,-1.2866151741939469,-0.2905937965185312,2
USER_02355,1,671,4388.68,242,-0.5612101057027407,-0.29749849320347727,2
USER_02356,2,654,3013.865,49,1.3333598960407735,-0.6023144156117346,1
USER_02361,1,410,9391.51,109,-0.45171188296892983,1.7744973594000357,0
USER_02365,3,1598,3312.936666666667,16,4.114944906319492,-0.6774497435390773,1
USER_02366,1,235,9500.79,94,-0.6615980156547757,1.8628535158821204,0
USER_02370,2,1868,3221.56,151,2.80200431666272,-0.8584706300987084,1
USER_02372,1,117,1374.61,150,-1.0845863536286517,-1.1806254251324635,2
USER_02373,2,1321,3476.79,251,1.6195362533265953,-0.8368656306492892,1
USER_02374,1,507,246.98,331,-1.1500710962898675,-1.925270646372714,2
USER_02375,1,98,9188.16,261,-1.4681046056388392,1.5149083162598957,0
USER_02378,1,92,7562.74,319,-1.6937095715064123,0.8325377652432889,0
USER_02381,2,1161,5174.945,5,2.2681030349390854,0.18175267570620077,1
USER_02382,1,765,7451.35,50,0.28489933074524915,1.1017118911839388,0
USER_02392,1,985,474.71,204,0.027542867531610164,-1.7189563523629703,2
USER_02393,1,508,7364.98,348,-1.170604766302743,0.6553160772216513,0
USER_02396,2,1253,3093.695,174,1.7905022763723621,-0.8503398514249219,1
USER_02402,1,87,8314.81,346,-1.793834181794755,1.0676863466490583,0
USER_02403,1,233,2149.7,51,-0.5507474449617639,-0.7634779276388924,2
USER_02404,1,834,7019.12,86,0.2578039051780583,0.8787086842240277,0
USER_02408,2,1101,2107.1,99,1.8242023496896071,-1.0755709626535683,1
USER_02414,3,1282,2394.4366666666665,58,3.4824888307849933,-1.0313705236184714,1
USER_02416,2,772,2260.405,13,1.6362961659264066,-0.8408229445488479,1
USER_02417,3,1042,6563.576666666667,145,2.831389504336875,0.3983400147373163,1
USER_02419,2,882,5296.575000000001,84,1.5646929996012824,0.14714937348875506,1
USER_02420,1,10,9604.76,233,-1.4984237783213548,1.7228214295375615,0
USER_02422,1,93,3639.21,249,-1.4629539806883896,-0.4981136716068243,2
USER_02423,1,691,576.23,272,-0.6592343080793835,-1.742035497053208,2
USER_02424,1,840,4480.22,250,-0.33422167514902934,-0.3008147711463416,2
USER_02428,1,870,764.26,75,0.3174196876934986,-1.400318895198437,2
USER_02429,1,413,727.19,111,-0.5016078582773915,-1.4017591567878402,2
USER_02430,1,949,1495.62,200,-0.006913527142272564,-1.3337781249520348,2
USER_02431,1,261,9213.17,6,-0.30881432368442674,1.8873022938021367,0
USER_02432,1,908,6752.85,340,-0.5414293781478782,0.38485507562660876,0
USER_02433,1,482,4327.98,304,-1.0688724092749953,-0.38621643381920956,2
USER_02439,1,630,7020.66,77,-0.017934617309308044,0.9227419578601774,0
USER_02440,2,1423,3306.6,59,2.460087916208879,-0.6226633880038276,1
USER_02444,1,85,1869.54,11,-0.6324794280792797,-0.7837294468687621,2
USER_02447,2,1436,2124.685,188,2.011356682654478,-1.253171160777823,1
USER_02448,1,24,1159.77,87,-1.0005740468740345,-1.1500834064295706,2
USER_02449,1,962,1571.17,225,-0.07639303931852447,-1.3459584819223425,2
USER_02451,1,509,9002.31,132,-0.3867333718366036,1.5825997878218734,0
USER_02452,1,611,883.71,113,-0.2090002924236667,-1.3764108121081289,2
USER_02453,2,1502,9146.905,100,2.464402227657099,1.442218962678615,1
USER_02456,1,142,2355.2,248,-1.3924035713525738,-0.9739466296214612,2
USER_02457,1,453,6290.89,108,-0.40012906068964615,0.6343177372610015,0
USER_02459,1,766,3422.7,227,-0.3693501888174471,-0.6423437977984863,2
USER_02466,1,792,4085.81,144,-0.029283768951982446,-0.2773370184563869,2
USER_02471,1,534,1596.85,219,-0.700908591806402,-1.2649079092569449,2
USER_02473,1,478,5349.47,140,-0.4821049095282098,0.23735527004679183,0
USER_02474,2,141,6136.004999999999,77,0.47566964836440867,0.5734402575221853,0
USER_02475,1,798,6598.6,148,-0.020841321443601533,0.6358719824599044,0
USER_02479,1,27,4664.47,117,-1.0843478497698948,0.08732666427978085,2
USER_02481,2,1144,4192.405,4,2.240659572583364,-0.17404118221702938,1
USER_02483,1,493,537.95,304,-1.072940510935356,-1.7756927051647151,2
USER_02484,2,1263,3610.085,238,1.579251407677638,-0.7598472776289816,1
USER_02488,1,974,1475.15,159,0.1775251189100504,-1.2826949482851402,2
USER_02489,1,855,8871.35,326,-0.5597559335034691,1.1896217772200053,0
USER_02494,1,398,4760.43,342,-1.329392305977491,-0.27326219357304105,2
USER_02499,1,393,7568.0,269,-1.0602347185038656,0.8663743652891676,0
USER_02500,1,27,3906.41,26,-0.7626397920598721,-0.05214200738580481,2
USER_02501,2,1292,7452.025,80,2.209739396758338,0.8826142957452551,1
USER_02503,1,25,2476.14,175,-1.3069847828125623,-0.8017600644713796,2
USER_02504,1,220,99.0,316,-1.530443888332005,-1.9147548568763213,2
USER_02507,1,733,4002.2,261,-0.5377518572201764,-0.4769221370064063,2
USER_02512,1,961,6604.21,33,0.6370458233460613,0.7886620524711718,0
USER_02513,1,528,4060.9,24,0.0017102314248695,-0.06574019872690583,2
USER_02520,1,123,7371.81,112,-0.9067473621551873,1.0722876533372123,0
USER_02521,1,583,2356.02,72,-0.0964312164010828,-0.7709429701137281,2
USER_02522,1,764,444.73,203,-0.30267758778242204,-1.6961241640776432,2
USER_02523,1,626,6984.58,86,-0.05639637808600493,0.896453622647748,0
USER_02524,1,85,4085.3,360,-1.8700551063731226,-0.502073270569611,2
USER_02525,1,443,9912.47,13,-0.055304143921440986,2.106159592482834,0
USER_02530,2,876,3539.175,124,1.4028205982241861,-0.55622945207025,1
USER_02531,1,724,4302.28,16,0.32756831187927526,0.006153782389794954,2
USER_02532,1,339,5190.61,185,-0.853947234351087,0.13118968679945844,0
USER_02543,1,378,5053.43,319,-1.275631462013405,-0.12813558694001834,2
USER_02546,1,44,6539.78,300,-1.7037208581549497,0.49379368147826486,0
USER_02549,1,368,6881.27,141,-0.6433936510991899,0.8128396754215952,0
USER_02552,1,613,1580.21,110,-0.19143947595333277,-1.117098544625008,2
USER_02553,1,357,3014.48,186,-0.8422245484807802,-0.6698341574316116,2
USER_02556,1,869,5475.8,289,-0.42465742356514663,0.0003222217227990932,0
USER_02557,2,642,6018.695,266,0.5546242514315504,0.17040129209009555,1
USER_02559,1,631,8464.02,43,0.11319217271708805,1.502746121581924,0
USER_02561,3,1151,7229.46,24,3.4328402785264878,0.8099128609663331,1
USER_02563,2,1267,6421.549999999999,252,1.5504968225825124,0.24784703475407174,1
USER_02564,1,285,9484.68,116,-0.6649775646427312,1.8162553344485295,0
USER_02566,1,889,1334.74,248,-0.2702448330591416,-1.456780520033462,2
USER_02570,2,848,1946.3600000000001,177,1.1620841732299643,-1.215856459758523,1
USER_02571,2,1271,8269.36,81,2.178914117936168,1.183464417629759,1
USER_02574,1,529,6675.58,99,-0.25106922689086375,0.7777426753662128,0
USER_02575,1,782,4710.28,17,0.41377424623748804,0.14556621072668918,0
USER_02578,1,729,8516.75,25,0.325880224283419,1.535056861415055,0
USER_02579,1,360,1079.23,45,-0.34337425529659804,-1.1649229346181025,2
USER_02582,1,259,7950.82,50,-0.47627033287094145,1.358549640948903,0
USER_02590,1,877,8685.32,363,-0.660043645550791,1.0621242296029896,0
USER_02600,1,418,7820.91,195,-0.7561418553184326,1.0676556558182309,0
USER_02601,1,912,7254.41,224,-0.11729406488738346,0.7440078551228584,0
USER_02604,1,954,4957.1,52,0.5494599747376147,0.1576913553052344,0
USER_02608,1,250,8953.1,261,-1.239916639122086,1.4066214697482184,0
USER_02609,1,357,8242.01,195,-0.8459347867665016,1.2307713940883696,0
USER_02610,1,236,5796.33,92,-0.6731346698625593,0.5092089941120852,0
USER_02615,1,953,1363.22,266,-0.23792295041034509,-1.4830245816625078,2
USER_02621,1,737,2670.52,340,-0.8218523524682873,-1.0850643861436855,2
USER_02622,2,57,4120.165,107,0.2304399646736411,-0.19800058548923596,2
USER_02624,1,712,2590.19,208,-0.3873806111709065,-0.9104703790860483,2
USER_02625,1,304,8071.62,114,-0.6368405974188763,1.2990671091381063,0
USER_02626,1,447,6219.73,4,-0.03718298301166876,0.7669934401820128,0
USER_02627,1,392,423.89,119,-0.5636110325319321,-1.5218987235677144,2
USER_02631,1,477,5092.34,1,0.012699397361858343,0.3543250780587007,0
USER_02633,1,603,9734.33,282,-0.777935276633933,1.6092440327881798,0
USER_02635,1,824,4055.39,319,-0.6077618293224105,-0.5587771565269032,2
USER_02637,1,907,7045.09,108,0.28937636755311325,0.8441589763406843,0
USER_02641,1,541,3474.28,351,-1.152751311190899,-0.7787927094251652,2
USER_02646,1,973,5167.42,180,0.12096207057855397,0.037646461295044883,0
USER_02647,1,738,3228.1,84,0.09935684160915408,-0.49245947969227716,2
USER_02652,1,882,7262.88,149,0.10601409610877399,0.8653322989084304,0
USER_02656,1,370,2211.37,351,-1.4177944350286338,-1.2162703555045413,2
USER_02661,1,923,7954.8,326,-0.4620979596432886,0.8440546381439633,0
USER_02667,1,936,3770.5,132,0.22935739761144686,-0.3956273295259983,2
USER_02669,1,431,963.01,79,-0.3585651208659286,-1.2694631480110572,2
USER_02670,2,503,4605.825,72,1.031727463497586,-0.032201932839895406,1
USER_02672,1,321,3903.58,47,-0.394006127332186,-0.12801280662722145,2
USER_02675,1,804,2542.0,164,-0.0912030378143177,-0.8747744977268208,2
USER_02676,3,1938,5035.79,130,4.229432411564753,-0.26927569738692825,1
USER_02678,1,827,867.9,166,-0.0727741263896966,-1.4942087199357694,2
USER_02681,1,113,9852.55,2,-0.5144352667908939,2.1491337931900345,0
USER_02682,1,384,7945.39,329,-1.2866048241301595,0.9148143262137798,0
USER_02690,1,586,2553.4,148,-0.36295832299697245,-0.8144599137707217,2
USER_02691,1,899,3798.73,310,-0.46371021274300755,-0.6500616915239343,2
USER_02698,1,34,9349.02,39,-0.7689318486673996,1.920129298506631,0
USER_02700,2,1217,5935.615,2,2.3675362088545127,0.4566727972808915,1
USER_02701,1,678,9637.55,109,-0.04577752691221602,1.825434239808531,0
USER_02705,1,181,4320.29,136,-0.9217689911084392,-0.09005027787004867,2
USER_02706,2,843,3684.29,72,1.5399891494433744,-0.41933937743277105,1
USER_02712,1,660,4360.51,82,-0.005058956804965466,-0.06334976960714715,2
USER_02713,1,649,2535.4,339,-0.9518599080706823,-1.1201674182753,2
USER_02721,1,4,6147.15,345,-1.927380819148736,0.287558037239974,0
USER_02726,1,319,3130.31,239,-1.0887370913389691,-0.7023122108790625,2
USER_02729,2,1155,8775.970000000001,11,2.257204311829353,1.4921795734050916,1
USER_02733,2,622,5583.855,81,1.1844873527417166,0.2948932439673728,1
USER_02734,1,867,7625.41,321,-0.5305329536408888,0.7392075434935985,0
USER_02737,1,677,9633.97,340,-0.8744472908926413,1.4736446787844293,0
USER_02738,2,557,6586.735000000001,197,0.6764686948353674,0.4955638648173621,1
USER_02739,1,109,180.92,76,-0.8382038402077162,-1.5042517850693806,2
USER_02744,1,69,8779.46,147,-1.1059153138835052,1.5425197747489598,0
USER_02746,1,741,927.06,135,-0.09128169329688275,-1.4129250318739375,2
USER_02748,3,2087,3991.0,45,4.753033389713947,-0.5446209969991206,1
USER_02750,2,777,4225.264999999999,148,1.1711689444159739,-0.32695312873671756,1
USER_02751,1,34,3848.33,154,-1.2107178794114841,-0.2687186963247745,2
USER_02754,1,630,5258.89,103,-0.12064309115678647,0.23813614306346328,0
USER_02756,1,704,1829.31,240,-0.5181908104853273,-1.2364990201563968,2
USER_02759,1,194,1073.25,41,-0.5796897216199998,-1.1367852747660947,2
USER_02764,1,916,104.74,167,0.05384301153602141,-1.7881924538901877,2
USER_02766,2,1775,7952.715,270,2.2613103719672796,0.706992718923065,1
USER_02772,1,688,9438.92,209,-0.3898338307592091,1.5994512300076893,0
USER_02774,1,713,7469.99,357,-0.8927753443557259,0.6501541670653743,0
USER_02775,2,683,8251.855,177,0.9473845035090052,1.117259117253216,1
USER_02778,2,1391,6106.25,108,2.25159634492991,0.3328397860355209,1
USER_02779,1,333,496.39,52,-0.41237965135706145,-1.3850325153402392,2
USER_02780,1,462,6613.07,354,-1.2656355154620802,0.37758899949057934,0
USER_02781,2,710,8390.8,19,1.5546534224230444,1.404015286815498,1
USER_02782,2,1039,3910.505,176,1.4647266566802,-0.5229985250915667,1
USER_02784,1,372,1897.15,29,-0.26350533596230646,-0.8428770264468533,2
USER_02788,1,459,2097.74,108,-0.4139445319347348,-0.9020462150770837,2
USER_02793,1,998,2843.26,85,0.48619169178495103,-0.672893079517305,2
USER_02794,1,660,7389.55,144,-0.2105387303502497,0.9517456066854719,0
USER_02795,2,1504,4111.08,93,2.4650161656331973,-0.39151419672767385,1
USER_02797,1,921,2984.61,38,0.5390106420682055,-0.5385416736708795,2
USER_02800,1,317,8409.87,331,-1.3923805438207026,1.0916563749223744,0
USER_02803,3,1291,3232.89,51,3.525714485801999,-0.715027866912095,1
USER_02807,2,1324,7164.825000000001,199,1.8303795335870963,0.5921439676588902,1
USER_02808,1,472,8144.39,30,-0.08204028202360251,1.428666323355571,0
USER_02809,2,714,5220.9400000000005,40,1.468206025550119,0.21078658768384048,1
USER_02811,1,287,4081.78,357,-1.554378388694378,-0.5283250863763035,2
USER_02812,1,513,6639.72,229,-0.7409099612117114,0.5696277816287163,0
USER_02815,1,925,6248.46,164,0.11168595480740963,0.4648113800824127,0
USER_02817,1,925,4140.38,331,-0.4977896354043559,-0.5606271862557426,2
USER_02819,1,906,344.41,350,-0.6152135194014262,-1.9767342625323645,2
USER_02822,1,301,294.34,84,-0.5763735886775809,-1.5029166160408534,2
USER_02826,1,80,3262.67,75,-0.8615927933767847,-0.3699921365381692,2
USER_02827,1,915,5791.8,200,-0.03480685884302228,0.24440570657222874,0
USER_02828,1,979,7726.12,29,0.6846626926488556,1.2029348908498771,0
USER_02830,1,682,9180.81,94,0.01148008619082571,1.6803642335415268,0
USER_02832,1,148,3575.34,95,-0.8288433632805944,-0.29578901774767125,2
USER_02833,1,311,2869.18,135,-0.7298466391326821,-0.6389092732955719,2
USER_02835,1,155,4770.66,242,-1.3381173981536576,-0.08222313234512336,2
USER_02839,1,217,1411.7,150,-0.9334167842795124,-1.181655536644948,2
USER_02840,1,116,252.54,143,-1.0671520183123138,-1.5807444916090916,2
USER_02841,1,726,7950.96,49,0.23232815783547972,1.2918803608295297,0
USER_02842,1,532,9413.28,78,-0.15641154257775455,1.811696103007599,0
USER_02845,2,825,7601.755,3,1.7812526583422565,1.1225571502489662,1
USER_02847,3,2060,5647.953333333334,291,3.8404598749126233,-0.3073094945703142,1
USER_02854,1,522,9860.39,325,-1.053500979530587,1.6019738501068475,0
USER_02858,1,965,414.37,331,-0.45772800899643123,-1.9308975125144483,2
USER_02861,1,237,1662.05,195,-1.062988962183401,-1.161205944811194,2
USER_02867,2,762,6951.465,227,0.8805202848823869,0.5536336997395971,1
USER_02873,1,307,8865.16,243,-1.0898925083894642,1.3934112936497058,0
USER_02879,1,930,3446.77,335,-0.5083476749724822,-0.8214218676542235,2
USER_02881,1,592,152.46,9,0.13071927256095464,-1.4835535229767023,2
USER_02883,1,93,6743.68,198,-1.2634037421943478,0.7161210956836951,0
USER_02884,1,224,8300.48,31,-0.4591682773135209,1.5205449288067243,0
USER_02887,1,313,3030.09,313,-1.3633132587513035,-0.8504563313914592,2
USER_02893,1,317,9138.42,209,-0.9515615263233512,1.543622112961982,0
USER_02895,1,278,-8.15,262,-1.250109852355498,-1.8805028387184788,2
USER_02897,1,760,7971.11,94,0.12263566015563733,1.2259874539492641,0
USER_02898,1,974,386.68,356,-0.5338093820186122,-1.9802987836068624,2
USER_02907,2,787,6503.135,47,1.5603415833045904,0.6590210414732722,1
USER_02911,1,23,4498.93,225,-1.478004623519802,-0.13663629383183443,2
USER_02913,1,310,8338.32,280,-1.2207231050972445,1.1438890195796727,0
USER_02915,1,565,7474.84,62,-0.059875361990735156,1.1213235649288518,0
USER_02916,1,717,2334.54,35,0.23823343635739963,-0.7422282331909154,2
USER_02920,1,556,8995.08,296,-0.9030521989374779,1.324156186504103,0
USER_02921,1,414,6585.56,30,-0.17810465416137447,0.8663142520552108,0
USER_02923,1,227,3875.32,91,-0.6936200780077268,-0.19141162870854075,2
USER_02924,1,163,194.09,329,-1.6625255406476838,-1.8913371465883062,2
USER_02926,2,818,5082.735,171,1.1553870007159108,-0.053858312853909046,1
USER_02928,1,105,2606.26,158,-1.1246293702377277,-0.7399976062657265,2
USER_02929,1,938,8693.02,219,-0.052291532062968445,1.274601777173464,0
USER_02931,1,121,1581.78,91,-0.8661565482567773,-1.0157929422335115,2
USER_02935,1,278,5985.75,46,-0.44398317328057246,0.6422568977395531,0
USER_02936,2,594,3332.93,142,0.9115153970678139,-0.617869540094819,1
USER_02939,2,1034,1221.9,74,1.8077429336587565,-1.351985359478055,1
USER_02940,1,936,3745.55,252,-0.20046211309849887,-0.5869064694904416,2
USER_02945,2,719,4245.295,4,1.5993372966940838,-0.09257209304406551,1
USER_02946,2,529,7027.15,103,0.9731856540396141,0.8036090253591313,1
USER_02947,1,679,5833.87,149,-0.20824461643314676,0.37170645258786283,0
USER_02949,1,963,3999.21,37,0.6115321920353508,-0.1716250899920418,2
USER_02952,2,648,4110.0650000000005,184,0.8468877637111388,-0.40493138551587793,1
USER_02954,3,1934,5711.509999999999,211,3.937043452642265,-0.14419602119610547,1
USER_02960,2,1375,6821.325,149,2.084533800066808,0.534798534598987,1
USER_02964,1,660,2934.27,19,0.2127447371449052,-0.4899988641815836,2
USER_02965,2,1167,3495.7300000000005,124,1.8418982886375448,-0.614659697993596,1
USER_02967,2,39,4007.915,49,0.41033385477293,-0.1484395306544524,2
USER_02969,1,248,7059.92,308,-1.4215558920326263,0.6423119680290025,0
USER_02973,1,594,3224.67,149,-0.3507998810462055,-0.5713347541666874,2
USER_02978,2,1772,7742.845,39,3.082777082898523,0.9812036282381464,1
USER_02986,2,968,494.745,125,1.521522494910993,-1.6860285198165674,1
USER_02989,1,916,4104.79,251,-0.2251152236358168,-0.45091630553112305,2
USER_02990,1,781,4824.3,101,0.11210816297746656,0.05996535133595653,0
USER_02991,1,158,4144.14,197,-1.1758747499357607,-0.24378298164874265,2
USER_02994,1,293,7678.65,141,-0.7522694008073167,1.1157908650116533,0
USER_02996,1,26,389.2,197,-1.3956345963830954,-1.5995143947066446,2
USER_02998,1,611,1840.38,69,-0.0462311032450766,-0.9593027040696124,2
USER_02999,1,950,7157.43,104,0.3692278742948821,0.8850849278230752,0
USER_03009,1,135,3225.14,8,-0.5388589637516182,-0.2900755203108948,2
USER_03011,1,152,7307.46,329,-1.6403287202071872,0.7151111203301381,0
USER_03012,1,819,6045.87,146,0.015008064695121642,0.4334352718633148,0
USER_03013,1,328,4204.18,265,-1.1623901830890355,-0.3498517043434495,2
USER_03016,1,569,8706.39,207,-0.5663193904961317,1.3516305677689462,0
USER_03019,1,160,8670.49,21,-0.5179619697277699,1.6805689706568336,0
USER_03020,1,17,2977.77,359,-1.9751736800912532,-0.8961849863258389,2
USER_03021,1,835,6459.05,82,0.27058119308821166,0.679542270598688,0
USER_03023,1,231,3529.85,168,-0.9651794375004497,-0.4353784836592528,2
USER_03025,1,941,3282.94,122,0.2700530856115872,-0.5597186946758285,2
USER_03026,1,608,3601.82,8,0.17727088081512674,-0.2212544113321161,2
USER_03027,2,1095,4219.075,25,2.0916365101929237,-0.18898996682687885,1
USER_03033,3,936,5641.283333333333,3,3.1747918439213407,0.2916302871644119,1
USER_03035,1,546,8520.49,221,-0.6521856666671473,1.2656667464850073,0
USER_03037,1,323,8727.92,163,-0.7800307831527568,1.4622459989371404,0
USER_03038,2,1128,1483.9650000000001,49,2.0405990770498867,-1.2318088796229452,1
USER_03039,1,489,8844.85,247,-0.8295656940936419,1.3533085811394794,0
USER_03040,1,44,1235.63,178,-1.2958100359626,-1.2633515825742598,2
USER_03042,1,839,2472.79,280,-0.4541026695890586,-1.081303985455398,2
USER_03043,1,349,7959.89,363,-1.461107895266043,0.8736311980114997,0
USER_03044,1,613,7388.31,331,-0.9510900788036539,0.6743201462962922,0
USER_03045,1,948,7723.51,187,0.07209878723871366,0.966687640959017,0
USER_03049,1,213,4715.51,42,-0.5347182225414849,0.1926777045901105,0
USER_03052,2,939,6845.360000000001,59,1.7487102810441704,0.7439155913556846,1
USER_03053,3,1972,6355.033333333333,34,4.631704434399359,0.3545633374008377,1
USER_03055,1,363,6635.41,140,-0.6487024770826187,0.725056800860136,0
USER_03056,1,327,6200.35,142,-0.7125853143539412,0.5679670615026017,0
USER_03060,1,758,8089.0,11,0.417457093010671,1.395431811500165,0
USER_03062,2,1687,5015.674999999999,167,2.4812493256857495,-0.19932250725845907,1
USER_03063,1,891,585.53,57,0.4126003537039776,-1.4415150621129886,2
USER_03067,1,663,5653.29,258,-0.6236801973462017,0.14247159875048607,0
USER_03073,1,713,8335.86,138,-0.1038798279774756,1.2996370650672449,0
USER_03079,1,144,9267.61,164,-1.0508988533688943,1.6845125379268688,0
USER_03081,1,921,2680.62,127,0.21867052401308132,-0.7849487791259744,2
USER_03082,1,391,6463.56,298,-1.173118907283433,0.41821452524952224,0
USER_03087,1,798,4887.28,86,0.19182657468648004,0.10331174792418409,0
USER_03089,1,611,4883.46,159,-0.3518937511674874,0.018434005384786564,0
USER_03090,1,933,6257.57,319,-0.4311947077632673,0.23171072792405328,0
USER_03091,1,393,7987.16,87,-0.4062617094524671,1.2961161109444974,0
USER_03092,1,264,7124.79,133,-0.7704256305861245,0.9293535348533722,0
USER_03094,2,1499,2520.01,242,1.9152649984277577,-1.1995771525671641,1
USER_03095,1,664,7711.53,100,-0.04519306606701063,1.135852459374076,0
USER_03098,2,916,5097.030000000001,26,1.8226136652796934,0.15714564125673722,1
USER_03105,1,603,4336.1,84,-0.09840483214684113,-0.06699528134275187,2
USER_03115,1,338,4302.24,241,-1.0608218624707577,-0.27897583343680454,2
USER_03117,1,402,7365.56,159,-0.6538755120996109,0.9578920432686218,0
USER_03118,1,459,1616.81,81,-0.31988922340637316,-1.0371755893041918,2
USER_03121,2,1543,3556.745,5,2.8359706771661894,-0.4666332039495621,1
USER_03124,1,774,6256.65,231,-0.3561364783712228,0.3881783603800804,0
USER_03128,1,126,8817.51,221,-1.2846278585936504,1.435803058444005,0
USER_03131,1,656,1656.35,198,-0.44120938617910704,-1.229071397746315,2
USER_03132,1,478,5433.26,172,-0.596230080080688,0.21946689248599044,0
USER_03134,1,349,653.27,60,-0.416014677211471,-1.3420654968347785,2
USER_03135,1,802,4820.97,255,-0.4076339225503228,-0.17807241153577824,2
USER_03138,1,435,5704.44,192,-0.7312806180978222,0.2946962178173314,0
USER_03139,1,203,1904.04,108,-0.8014773055378033,-0.9355701897957842,2
USER_03140,1,960,7217.92,265,-0.19183733750642232,0.6613997115829034,0
USER_03144,1,800,3536.9,115,0.08363948045639068,-0.43549320476586617,2
USER_03145,1,537,8847.37,192,-0.5601494409732154,1.4306996583001483,0
USER_03146,1,990,4584.04,126,0.33680171611130194,-0.09650096315205968,2
